# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-09-18T01:07:09.277Z
#
# Location: GEO 23.0N 72.5E, URSI-Code AH223 AHMEDABAD
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2012-07-02T21:00:00.000Z - 2013-07-02T21:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foE [MHz] - E layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of AH223 data provider
#
#Time                     CS   foE QD
2012-08-05T23:52:24.000Z  45  3.21 //
2012-08-05T23:52:36.000Z  40  3.21 //
2012-08-05T23:52:48.000Z  45  3.21 //
2012-08-05T23:53:00.000Z  40  3.21 //
2012-08-05T23:53:12.000Z  50  3.21 //
2012-08-05T23:53:24.000Z  45  3.21 //
2012-08-05T23:53:36.000Z  45  3.06 //
2012-08-05T23:53:48.000Z  60  3.21 //
2012-08-05T23:54:00.000Z  80  3.21 //
2012-08-05T23:54:12.000Z  40  3.21 //
2012-08-05T23:54:24.000Z  60  3.21 //
2012-08-05T23:54:48.000Z  40  3.21 //
2012-08-05T23:55:00.000Z  20  3.06 //
2012-08-05T23:55:12.000Z  60  3.21 //
2012-08-05T23:55:24.000Z  60  3.21 //
2012-08-05T23:55:36.000Z  75  3.21 //
2012-08-05T23:55:48.000Z  65  3.11 //
2012-08-05T23:56:00.000Z  80  2.96 //
2012-08-05T23:56:12.000Z  60  3.11 //
2012-08-05T23:56:24.000Z  80  3.11 //
2012-08-05T23:56:36.000Z  60  3.16 //
2012-08-05T23:56:48.000Z  70  3.11 //
2012-08-05T23:57:00.000Z  40  3.16 //
2012-08-05T23:57:12.000Z  80  3.16 //
2012-08-05T23:57:24.000Z  45  3.21 //
2012-08-05T23:57:36.000Z  85  3.16 //
2012-08-05T23:57:48.000Z  65  3.11 //
2012-08-05T23:58:00.000Z  60  3.11 //
2012-08-05T23:58:12.000Z  85  3.16 //
2012-08-05T23:58:24.000Z  60  3.11 //
2012-08-05T23:58:36.000Z  60  3.21 //
2012-08-05T23:58:48.000Z  60  3.01 //
2012-08-05T23:59:00.000Z  75  3.11 //
2012-08-05T23:59:12.000Z  65  3.16 //
2012-08-05T23:59:24.000Z  40  3.21 //
2012-08-05T23:59:36.000Z  80  3.11 //
2012-08-05T23:59:48.000Z  85  3.11 //
2012-08-06T00:00:00.000Z  65  3.11 //
2012-08-06T00:00:12.000Z  60  3.21 //
2012-08-06T00:00:24.000Z  40  3.16 //
2012-08-06T00:00:36.000Z  65  3.21 //
2012-08-06T00:00:48.000Z  60  3.16 //
2012-08-06T00:01:00.000Z  50  3.11 //
2012-08-06T00:01:12.000Z  80  3.11 //
2012-08-06T00:01:24.000Z  85  3.16 //
2012-08-06T00:01:36.000Z  70  3.16 //
2012-08-06T00:01:48.000Z  40  3.16 //
2012-08-06T00:02:00.000Z  40  3.16 //
2012-08-06T00:02:12.000Z  85  3.21 //
2012-08-06T00:02:24.000Z  60  3.06 //
2012-08-06T00:02:36.000Z  60  3.11 //
2012-08-06T00:02:48.000Z  60  3.11 //
2012-08-06T00:03:00.000Z  80  3.21 //
2012-08-06T00:03:12.000Z  65  3.16 //
2012-08-06T00:03:24.000Z  80  3.11 //
2012-08-06T00:03:36.000Z  85  3.11 //
2012-08-06T00:03:48.000Z  60  3.16 //
2012-08-06T00:04:00.000Z  40  3.11 //
2012-08-06T00:04:12.000Z  60  3.11 //
2012-08-06T00:04:24.000Z  60  3.06 //
2012-08-06T00:04:36.000Z  60  3.16 //
2012-08-06T00:04:48.000Z  60  3.06 //
2012-08-06T00:05:00.000Z  70  3.01 //
2012-08-06T00:05:12.000Z  60  3.16 //
2012-08-06T00:05:24.000Z  80  3.21 //
2012-08-06T00:05:36.000Z  40  3.11 //
2012-08-06T00:05:48.000Z  60  3.06 //
2012-08-06T00:06:00.000Z  85  3.11 //
2012-08-06T00:06:24.000Z  80  3.11 //
2012-08-06T00:06:36.000Z  60  3.01 //
2012-08-06T00:06:48.000Z  80  3.11 //
2012-08-06T00:07:00.000Z  65  3.21 //
2012-08-06T00:07:12.000Z  85  3.16 //
2012-08-06T00:07:24.000Z  60  3.11 //
2012-08-06T00:07:36.000Z  60  3.16 //
2012-08-06T00:07:48.000Z  80  3.11 //
2012-08-06T00:08:00.000Z  85  3.21 //
2012-08-06T00:08:12.000Z  85  3.21 //
2012-08-06T00:08:24.000Z  60  3.11 //
2012-08-06T00:08:36.000Z  40  3.11 //
2012-08-06T00:08:48.000Z  95  3.06 //
2012-08-06T00:09:00.000Z  60  3.21 //
2012-08-06T00:09:12.000Z  90  3.06 //
2012-08-06T00:09:24.000Z  85  3.21 //
2012-08-06T00:09:36.000Z  60  3.01 //
2012-08-06T00:09:48.000Z  60  3.16 //
2012-08-06T00:10:00.000Z  80  3.06 //
2012-08-06T00:10:12.000Z  40  3.11 //
2012-08-06T00:10:24.000Z  80  3.11 //
2012-08-06T00:10:36.000Z  95  3.21 //
2012-08-06T00:10:48.000Z  80  3.11 //
2012-08-06T00:11:00.000Z  80  3.11 //
2012-08-06T00:11:12.000Z  80  3.21 //
2012-08-06T00:11:36.000Z  60  3.21 //
2012-08-06T00:11:48.000Z  80  3.21 //
2012-08-06T00:12:00.000Z  60  3.21 //
2012-08-06T00:12:12.000Z  65  3.21 //
2012-08-06T00:12:24.000Z  95  3.21 //
2012-08-06T00:12:36.000Z  95  3.21 //
2012-08-06T00:12:48.000Z  95  3.21 //
2012-08-06T00:13:00.000Z  90  3.21 //
2012-08-06T00:13:12.000Z  60  3.11 //
2012-08-06T00:13:24.000Z  95  3.21 //
2012-08-06T00:13:36.000Z  90  3.21 //
2012-08-06T00:13:48.000Z  70  3.21 //
2012-08-06T00:14:00.000Z  90  3.21 //
2012-08-06T00:14:12.000Z  60  3.21 //
2012-08-06T00:14:24.000Z  90  3.11 //
2012-08-06T00:14:36.000Z  90  3.21 //
2012-08-06T00:14:48.000Z  60  3.21 //
2012-08-06T00:15:00.000Z  60  3.21 //
2012-08-06T00:15:12.000Z  80  3.21 //
2012-08-06T00:15:24.000Z  60  3.21 //
2012-08-06T00:15:36.000Z  65  3.21 //
2012-08-06T00:15:48.000Z  65  3.21 //
2012-08-06T00:16:00.000Z  60  3.21 //
2012-08-06T00:16:12.000Z  65  3.21 //
2012-08-06T00:16:24.000Z  65  3.21 //
2012-08-06T00:16:36.000Z  60  3.16 //
2012-08-06T00:16:48.000Z  65  3.21 //
2012-08-06T00:17:00.000Z  60  3.16 //
2012-08-06T00:17:12.000Z  60  3.21 //
2012-08-06T00:17:24.000Z  60  3.16 //
2012-08-06T00:17:36.000Z  60  3.16 //
2012-08-06T00:17:48.000Z  65  3.21 //
2012-08-06T00:18:00.000Z  60  3.01 //
2012-08-06T00:18:12.000Z  40  3.16 //
2012-08-06T00:18:24.000Z  85  3.16 //
2012-08-06T00:18:36.000Z  20  3.16 //
2012-08-06T00:18:48.000Z  50  3.16 //
2012-08-06T00:19:00.000Z  80  3.16 //
2012-08-06T00:19:12.000Z  40  3.11 //
2012-08-06T00:19:24.000Z  45  3.16 //
2012-08-06T00:19:36.000Z  40  3.16 //
2012-08-06T00:19:48.000Z  60  3.16 //
2012-08-06T00:20:00.000Z  60  3.11 //
2012-08-06T00:20:12.000Z  60  3.16 //
2012-08-06T00:20:24.000Z  60  3.16 //
2012-08-06T00:20:36.000Z  60  3.01 //
2012-08-06T00:20:48.000Z  60  3.01 //
2012-08-06T00:21:00.000Z  60  3.16 //
2012-08-06T00:21:12.000Z  80  3.01 //
2012-08-06T00:21:24.000Z  60  3.06 //
2012-08-06T00:21:36.000Z  45  3.01 //
2012-08-06T00:21:48.000Z  80  3.16 //
2012-08-06T00:22:00.000Z  60  3.16 //
2012-08-06T00:22:12.000Z  70  3.16 //
2012-08-06T00:22:24.000Z  85  2.96 //
2012-08-06T00:22:36.000Z  65  3.16 //
2012-08-06T00:22:48.000Z  65  3.16 //
2012-08-06T00:23:00.000Z  60  3.16 //
2012-08-06T00:23:12.000Z  65  3.16 //
2012-08-06T00:23:24.000Z  60  3.16 //
2012-08-06T00:23:36.000Z  85  2.96 //
2012-08-06T00:23:48.000Z  65  3.16 //
2012-08-06T00:24:00.000Z  40  3.11 //
2012-08-06T00:24:12.000Z  80  3.16 //
2012-08-06T00:24:24.000Z  60  2.96 //
2012-08-06T00:24:36.000Z  65  3.01 //
2012-08-06T00:24:48.000Z  80  2.96 //
2012-08-06T00:25:00.000Z  60  3.01 //
2012-08-06T00:25:12.000Z  80  3.16 //
2012-08-06T00:25:24.000Z  60  3.16 //
2012-08-06T00:25:36.000Z  60  3.16 //
2012-08-06T00:25:48.000Z  65  2.91 //
2012-08-06T00:26:00.000Z  60  3.16 //
2012-08-06T00:26:12.000Z  60  3.16 //
2012-08-06T00:26:24.000Z  60  2.96 //
2012-08-06T00:26:36.000Z  60  3.16 //
2012-08-06T00:26:48.000Z  80  2.91 //
2012-08-06T00:27:00.000Z  60  3.16 //
2012-08-06T00:27:12.000Z  80  3.16 //
2012-08-06T00:27:24.000Z  60  2.91 //
2012-08-06T00:27:36.000Z  60  3.16 //
2012-08-06T00:27:48.000Z  85  2.96 //
2012-08-06T00:28:00.000Z  60  2.96 //
2012-08-06T00:28:12.000Z  80  3.01 //
2012-08-06T00:28:24.000Z  85  3.16 //
2012-08-06T00:28:36.000Z  60  2.96 //
2012-08-06T00:28:48.000Z  80  2.91 //
2012-08-06T00:29:00.000Z  85  2.96 //
2012-08-06T00:29:12.000Z  80  3.16 //
2012-08-06T00:29:24.000Z  85  3.16 //
2012-08-06T00:29:36.000Z  95  3.16 //
2012-08-06T00:29:48.000Z  80  3.16 //
2012-08-06T00:30:00.000Z  80  3.16 //
2012-08-06T00:30:12.000Z  65  3.16 //
2012-08-06T00:30:24.000Z  65  2.96 //
2012-08-06T00:30:36.000Z  80  3.01 //
2012-08-06T00:30:48.000Z  85  3.16 //
2012-08-06T00:31:00.000Z  60  3.16 //
2012-08-06T00:31:12.000Z  60  3.16 //
2012-08-06T00:31:24.000Z  60  3.11 //
2012-08-06T00:31:36.000Z  60  3.16 //
2012-08-06T00:31:48.000Z  80  3.01 //
2012-08-06T00:32:00.000Z  60  3.16 //
2012-08-06T00:32:12.000Z  60  2.96 //
2012-08-06T00:32:24.000Z  85  3.06 //
2012-08-06T00:32:36.000Z  85  3.16 //
2012-08-06T00:32:48.000Z  85  2.96 //
2012-08-06T00:33:00.000Z  60  3.06 //
2012-08-06T00:33:12.000Z  85  3.01 //
2012-08-06T00:33:24.000Z  60  2.96 //
2012-08-06T00:33:36.000Z  60  3.16 //
2012-08-06T00:33:48.000Z  65  3.16 //
2012-08-06T00:34:00.000Z  65  3.01 //
2012-08-06T00:34:12.000Z  80  2.96 //
2012-08-06T00:34:24.000Z  60  3.16 //
2012-08-06T00:34:36.000Z  60  3.01 //
2012-08-06T00:34:48.000Z  60  3.16 //
2012-08-06T00:35:00.000Z  60  2.96 //
2012-08-06T00:35:12.000Z  60  2.96 //
2012-08-06T00:35:36.000Z  65  3.16 //
2012-08-06T00:35:48.000Z  60  3.16 //
2012-08-06T00:36:12.000Z  60  3.16 //
2012-08-06T00:36:24.000Z  85  2.91 //
2012-08-06T00:36:48.000Z  80  3.16 //
2012-08-06T00:37:24.000Z  60  3.01 //
2012-08-06T00:37:36.000Z  60  3.06 //
2012-08-06T00:37:48.000Z  65  3.16 //
2012-08-06T00:38:12.000Z  65  3.16 //
2012-08-06T00:38:36.000Z  90  3.16 //
2012-08-06T00:38:48.000Z  60  3.16 //
2012-08-06T00:39:12.000Z  65  3.16 //
2012-08-06T00:39:36.000Z  80  3.01 //
2012-08-06T00:49:09.000Z  80  3.01 //
2012-08-06T00:53:09.000Z  70  3.11 //
2012-08-06T00:54:09.000Z  80  3.06 //
2012-08-06T00:58:09.000Z  80  3.11 //
2012-08-06T00:59:09.000Z  80  3.11 //
2012-08-06T01:03:09.000Z  80  3.11 //
2012-08-06T01:04:09.000Z  80  3.11 //
2012-08-06T01:08:09.000Z  80  3.06 //
2012-08-06T01:09:09.000Z  80  3.01 //
2012-08-06T01:13:09.000Z  80  3.06 //
2012-08-06T01:14:09.000Z  60  3.06 //
2012-08-06T01:18:09.000Z  60  3.06 //
2012-08-06T01:19:09.000Z  80  2.96 //
2012-08-06T01:27:09.000Z  85  2.96 //
2012-08-06T01:30:00.000Z  70  2.83 //
2012-08-06T01:45:00.000Z  60  2.95 //
2012-08-06T01:50:00.000Z  65  2.95 //
2012-08-06T01:55:00.000Z  80  2.95 //
2012-08-06T02:01:10.000Z  70  2.97 //
2012-08-06T02:05:55.000Z  40  2.93 //
2012-08-06T02:07:25.000Z  80  2.97 //
2012-08-06T02:08:55.000Z  90  2.97 //
2012-08-06T02:10:25.000Z  95  2.93 //
2012-08-06T02:11:55.000Z  50  2.89 //
2012-08-06T02:13:25.000Z  95  2.85 //
2012-08-06T02:14:55.000Z  90  2.93 //
2012-08-06T02:16:25.000Z  95  2.89 //
2012-08-06T02:17:55.000Z  95  2.81 //
2012-08-06T02:19:25.000Z  80  2.61 //
2012-08-06T02:20:55.000Z  75  2.65 //
2012-08-06T02:28:00.000Z  90  2.85 //
2012-08-06T02:35:30.000Z  90  2.81 //
2012-08-06T02:47:30.000Z  95  2.53 //
2012-08-06T02:53:00.000Z  85  2.53 //
2012-08-06T03:01:10.000Z  70  2.53 //
2012-08-06T03:05:00.000Z  85  2.53 //
2012-08-06T03:10:00.000Z  85  2.57 //
2012-08-06T03:45:00.000Z  80  2.25 //
2012-08-06T03:50:00.000Z  65  2.53 //
2012-08-06T03:54:10.000Z  90  2.49 //
2012-08-06T04:01:10.000Z  80  2.25 //
2012-08-06T04:08:09.000Z  80  2.36 //
2012-08-06T04:12:09.000Z  80  2.31 //
2012-08-06T04:16:09.000Z  80  2.31 //
2012-08-06T04:20:09.000Z  80  2.26 //
2012-08-06T04:24:09.000Z  80  2.26 //
2012-08-06T04:28:09.000Z  80  2.16 //
2012-08-06T04:32:09.000Z  70  2.16 //
2012-08-06T04:36:09.000Z  60  2.16 //
2012-08-06T04:40:09.000Z  70  2.16 //
2012-08-06T04:44:09.000Z  70  2.11 //
2012-08-06T05:29:09.000Z  85  0.96 //
2012-08-06T05:40:30.000Z  60  1.41 //
2012-08-06T05:46:01.000Z  70  1.61 //
2012-08-06T05:49:30.000Z  50  1.41 //
2012-08-06T05:52:01.000Z  20  1.53 //
2012-08-06T05:53:01.000Z  70  1.49 //
2012-08-06T05:54:01.000Z  70  1.53 //
2012-08-06T05:55:01.000Z  70  1.53 //
2012-08-06T05:56:30.000Z  70  1.53 //
2012-08-06T06:56:10.000Z  70  0.93 //
2012-08-06T07:48:45.000Z  70  0.77 //
2012-08-06T13:30:00.000Z  40  1.46 //
2012-08-06T13:35:00.000Z   0  1.51 //
2012-08-06T13:40:00.000Z  15  1.51 //
2012-08-06T13:45:00.000Z  65  1.61 //
2012-08-06T13:55:00.000Z  45  1.61 //
2012-08-06T14:00:00.000Z  80  1.71 //
2012-08-06T14:05:00.000Z  70  1.76 //
2012-08-06T14:10:00.000Z  65  1.81 //
2012-08-06T14:15:00.000Z   0  1.86 //
2012-08-06T14:20:00.000Z  40  1.86 //
2012-08-06T14:25:00.000Z  45  1.96 //
2012-08-06T14:30:00.000Z  20  1.96 //
2012-08-06T14:40:00.000Z  70  2.01 //
2012-08-06T14:45:00.000Z  80  2.11 //
2012-08-06T14:50:00.000Z  95  2.06 //
2012-08-06T14:55:00.000Z  40  2.11 //
2012-08-06T15:00:00.000Z  80  2.16 //
2012-08-06T15:05:00.000Z  20  2.21 //
2012-08-06T15:10:00.000Z  70  2.11 //
2012-08-06T15:15:00.000Z  70  2.21 //
2012-08-06T15:20:00.000Z  65  2.26 //
2012-08-06T15:25:00.000Z  70  2.36 //
2012-08-06T15:30:00.000Z  70  2.41 //
2012-08-06T15:35:00.000Z  70  2.41 //
2012-08-06T15:40:00.000Z  70  2.41 //
2012-08-06T15:45:00.000Z  40  2.41 //
2012-08-06T15:50:00.000Z  80  2.51 //
2012-08-06T16:05:00.000Z  70  2.51 //
2012-08-06T16:10:00.000Z  70  2.56 //
2012-08-06T16:15:00.000Z  80  2.61 //
2012-08-06T16:20:00.000Z  70  2.66 //
2012-08-06T16:25:00.000Z  60  2.66 //
2012-08-06T16:30:00.000Z  60  2.61 //
2012-08-06T16:55:00.000Z  75  2.51 //
2012-08-06T17:40:00.000Z  70  2.51 //
2012-08-06T18:20:00.000Z  60  3.06 //
2012-08-06T18:25:00.000Z  70  3.01 //
2012-08-06T18:30:00.000Z  70  3.11 //
2012-08-06T18:35:00.000Z  40  3.11 //
2012-08-06T18:40:00.000Z  70  3.11 //
2012-08-06T18:45:00.000Z  65  3.11 //
2012-08-06T18:50:00.000Z  70  3.16 //
2012-08-06T19:00:00.000Z  70  3.16 //
2012-08-06T19:05:00.000Z  70  3.11 //
2012-08-06T19:10:00.000Z  70  3.11 //
2012-08-06T19:15:00.000Z  70  3.21 //
2012-08-06T19:25:00.000Z  65  3.16 //
2012-08-06T19:30:00.000Z  70  3.11 //
2012-08-06T19:35:00.000Z  80  3.06 //
2012-08-06T19:45:00.000Z  80  3.06 //
2012-08-06T19:55:00.000Z  75  2.96 //
2012-08-06T20:00:00.000Z  80  3.16 //
2012-08-06T20:05:00.000Z  80  3.16 //
2012-08-06T20:15:00.000Z  80  3.26 //
2012-08-06T20:20:00.000Z  90  2.96 //
2012-08-06T20:25:00.000Z  90  3.01 //
2012-08-06T20:50:00.000Z  40  3.16 //
2012-08-06T20:55:00.000Z  90  3.26 //
2012-08-06T21:00:00.000Z 100  3.21 //
2012-08-06T21:05:00.000Z  80  3.26 //
2012-08-06T21:10:00.000Z  65  3.26 //
2012-08-06T21:15:00.000Z  90  3.21 //
2012-08-06T21:25:00.000Z  90  3.21 //
2012-08-06T21:30:00.000Z  95  3.21 //
2012-08-06T21:35:00.000Z  90  3.21 //
2012-08-06T21:40:00.000Z  60  3.16 //
2012-08-06T21:45:00.000Z  60  3.16 //
2012-08-06T21:50:00.000Z  75  3.01 //
2012-08-06T21:55:00.000Z  45  3.01 //
2012-08-06T22:00:00.000Z  60  3.21 //
2012-08-06T22:05:00.000Z  65  3.01 //
2012-08-06T22:10:00.000Z  80  3.26 //
2012-08-06T22:15:00.000Z  80  3.26 //
2012-08-06T22:20:00.000Z  70  3.11 //
2012-08-06T22:25:00.000Z  45  3.16 //
2012-08-06T22:31:10.000Z  80  3.13 //
2012-08-06T22:39:09.000Z  80  3.21 //
2012-08-06T22:44:09.000Z  40  3.11 //
2012-08-06T22:49:09.000Z  80  3.26 //
2012-08-06T22:54:09.000Z  70  3.26 //
2012-08-06T22:59:09.000Z  90  3.11 //
2012-08-06T23:04:00.000Z  80  3.11 //
2012-08-06T23:06:10.000Z  65  2.97 //
2012-08-06T23:10:00.000Z  90  3.10 //
2012-08-06T23:20:00.000Z  50  3.12 //
2012-08-06T23:25:00.000Z  20  3.04 //
2012-08-07T00:15:00.000Z   0  2.53 //
2012-08-07T00:19:00.000Z  20  2.53 //
2012-08-07T01:15:48.000Z  50  2.51 //
2012-08-07T01:29:48.000Z  40  2.61 //
2012-08-07T01:45:12.000Z  25  2.51 //
2012-08-07T01:46:48.000Z   0  2.51 //
2012-08-07T01:49:12.000Z   0  2.51 //
2012-08-07T01:52:24.000Z  45  2.51 //
2012-08-07T01:56:36.000Z  20  2.51 //
2012-08-07T01:57:36.000Z  45  2.51 //
2012-08-07T01:59:48.000Z  25  2.51 //
2012-08-07T02:30:00.000Z  20  1.16 //
2012-08-07T02:41:00.000Z  50  2.77 //
2012-08-07T02:42:00.000Z  95  2.77 //
2012-08-07T02:44:00.000Z  45  2.77 //
2012-08-07T03:05:00.000Z  50  2.61 //
2012-08-07T03:14:00.000Z  70  2.49 //
2012-08-07T03:35:00.000Z  90  2.57 //
2012-08-07T03:45:00.000Z  90  1.17 //
2012-08-07T03:55:00.000Z  80  1.33 //
2012-08-07T04:20:00.000Z  70  1.81 //
2012-08-07T04:46:30.000Z  45  2.05 //
2012-08-07T04:48:30.000Z  15  2.13 //
2012-08-07T04:49:30.000Z  55  2.05 //
2012-08-07T04:52:30.000Z  35  2.05 //
2012-08-07T04:53:30.000Z  35  2.05 //
2012-08-07T04:55:30.000Z  80  2.05 //
2012-08-07T04:56:30.000Z  35  2.01 //
2012-08-07T04:57:30.000Z  40  2.05 //
2012-08-07T04:58:30.000Z  40  2.05 //
2012-08-07T04:59:30.000Z  55  2.01 //
2012-08-07T05:00:30.000Z  55  1.97 //
2012-08-07T05:01:30.000Z  65  1.93 //
2012-08-07T05:02:30.000Z  45  1.93 //
2012-08-07T05:04:30.000Z  55  1.85 //
2012-08-07T05:13:30.000Z  15  1.85 //
2012-08-07T05:17:30.000Z  55  1.81 //
2012-08-07T05:18:30.000Z  40  1.81 //
2012-08-07T05:20:30.000Z  15  1.81 //
2012-08-07T05:21:30.000Z  65  1.81 //
2012-08-07T05:22:30.000Z  70  1.81 //
2012-08-07T05:33:30.000Z  45  1.01 //
2012-08-07T05:37:00.000Z  65  1.61 //
2012-08-07T05:41:30.000Z  90  1.13 //
2012-08-07T05:44:30.000Z  95  1.21 //
2012-08-07T05:47:00.000Z  95  1.17 //
2012-08-07T05:48:30.000Z  95  1.17 //
2012-08-07T05:50:00.000Z  95  1.61 //
2012-08-07T05:50:30.000Z  80  1.53 //
2012-08-07T05:53:00.000Z  90  1.57 //
2012-08-07T05:53:30.000Z  90  1.53 //
2012-08-07T05:54:00.000Z  95  1.53 //
2012-08-07T06:02:00.000Z  80  1.45 //
2012-08-07T06:02:30.000Z  60  1.29 //
2012-08-07T06:07:30.000Z  70  1.09 //
2012-08-07T06:09:00.000Z  40  1.21 //
2012-08-07T06:16:30.000Z  90  1.17 //
2012-08-07T06:25:00.000Z  70  1.17 //
2012-08-07T13:30:00.000Z  65  1.40 //
2012-08-07T13:37:30.000Z  45  1.48 //
2012-08-07T13:45:00.000Z  35  1.55 //
2012-08-07T13:52:30.000Z  70  1.55 //
2012-08-07T14:00:00.000Z  60  1.61 //
2012-08-07T14:07:30.000Z   0  1.75 //
2012-08-07T14:15:00.000Z  20  1.68 //
2012-08-07T14:22:30.000Z  70  1.75 //
2012-08-07T14:30:00.000Z  60  1.78 //
2012-08-07T14:37:30.000Z  60  1.80 //
2012-08-07T14:45:00.000Z  70  1.96 //
2012-08-07T14:52:30.000Z  80  2.03 //
2012-08-07T15:00:00.000Z  70  2.11 //
2012-08-07T15:07:30.000Z  50  2.11 //
2012-08-07T15:15:00.000Z  50  2.06 //
2012-08-07T15:22:30.000Z   0  2.31 //
2012-08-07T15:30:00.000Z  70  2.40 //
2012-08-07T15:37:30.000Z  80  2.38 //
2012-08-07T15:52:30.000Z  90  2.51 //
2012-08-07T16:00:00.000Z  90  2.53 //
2012-08-07T16:07:30.000Z  70  2.56 //
2012-08-07T16:15:00.000Z  90  2.61 //
2012-08-07T16:22:30.000Z  70  2.63 //
2012-08-07T16:30:00.000Z  80  2.70 //
2012-08-07T16:37:30.000Z  90  2.73 //
2012-08-07T16:45:00.000Z  20  2.73 //
2012-08-07T16:52:30.000Z  80  2.73 //
2012-08-07T17:00:00.000Z  80  2.53 //
2012-08-07T17:15:00.000Z  80  2.88 //
2012-08-07T17:22:30.000Z  80  2.90 //
2012-08-07T17:30:00.000Z  80  2.93 //
2012-08-07T17:37:30.000Z  60  2.95 //
2012-08-07T17:45:00.000Z  60  2.98 //
2012-08-07T17:52:30.000Z  80  3.01 //
2012-08-07T18:00:00.000Z  90  3.03 //
2012-08-07T18:07:30.000Z  60  3.03 //
2012-08-07T18:15:00.000Z  80  3.06 //
2012-08-07T18:22:30.000Z  80  2.93 //
2012-08-07T18:30:00.000Z  90  3.08 //
2012-08-07T18:37:30.000Z  80  3.08 //
2012-08-07T18:45:00.000Z  80  3.08 //
2012-08-07T18:52:30.000Z  80  2.88 //
2012-08-07T19:00:00.000Z  80  3.13 //
2012-08-07T19:07:30.000Z  80  2.93 //
2012-08-07T19:15:00.000Z  60  3.08 //
2012-08-07T19:22:30.000Z  80  3.03 //
2012-08-07T19:30:00.000Z  40  3.06 //
2012-08-07T19:37:30.000Z  70  2.98 //
2012-08-07T19:45:00.000Z  70  3.03 //
2012-08-07T19:52:30.000Z  65  3.01 //
2012-08-07T20:00:00.000Z  80  3.06 //
2012-08-07T20:07:30.000Z  45  3.08 //
2012-08-07T20:35:00.000Z  80  3.16 //
2012-08-07T20:40:00.000Z  45  3.26 //
2012-08-07T20:45:00.000Z  80  3.31 //
2012-08-07T20:50:00.000Z  60  3.06 //
2012-08-07T20:55:00.000Z  45  3.06 //
2012-08-07T21:15:00.000Z  80  3.11 //
2012-08-07T21:20:00.000Z  80  2.96 //
2012-08-07T21:25:00.000Z  80  3.11 //
2012-08-07T21:30:00.000Z  80  3.11 //
2012-08-07T21:35:00.000Z  65  3.11 //
2012-08-07T21:45:00.000Z  40  3.01 //
2012-08-07T21:51:10.000Z  80  3.25 //
2012-08-07T21:59:09.000Z  80  3.06 //
2012-08-07T22:04:09.000Z  80  3.31 //
2012-08-07T22:09:09.000Z  80  3.31 //
2012-08-07T22:14:09.000Z  60  3.16 //
2012-08-07T22:24:09.000Z  60  3.06 //
2012-08-07T22:34:09.000Z  80  3.31 //
2012-08-07T22:39:09.000Z  80  3.31 //
2012-08-07T22:44:09.000Z  70  3.26 //
2012-08-07T22:49:09.000Z  90  3.21 //
2012-08-07T23:03:09.000Z  65  3.21 //
2012-08-07T23:04:09.000Z  60  3.21 //
2012-08-07T23:08:09.000Z  45  3.06 //
2012-08-07T23:09:09.000Z  70  3.01 //
2012-08-07T23:13:09.000Z  20  3.06 //
2012-08-07T23:14:09.000Z  65  3.26 //
2012-08-07T23:18:09.000Z  25  3.26 //
2012-08-07T23:19:09.000Z  40  3.01 //
2012-08-07T23:23:09.000Z  45  3.26 //
2012-08-07T23:24:09.000Z  70  3.16 //
2012-08-07T23:28:09.000Z  45  3.01 //
2012-08-07T23:29:09.000Z  45  3.26 //
2012-08-07T23:33:09.000Z  85  3.26 //
2012-08-07T23:34:09.000Z  45  3.01 //
2012-08-07T23:38:09.000Z  65  3.01 //
2012-08-07T23:39:09.000Z  45  3.06 //
2012-08-07T23:44:09.000Z  90  3.21 //
2012-08-07T23:48:09.000Z  90  3.21 //
2012-08-07T23:49:09.000Z  85  3.01 //
2012-08-07T23:53:09.000Z  90  3.16 //
2012-08-07T23:56:10.000Z  80  3.21 //
2012-08-08T00:00:00.000Z  60  3.21 //
2012-08-08T00:00:12.000Z  80  2.86 //
2012-08-08T00:00:24.000Z  80  3.21 //
2012-08-08T00:00:36.000Z  60  3.21 //
2012-08-08T00:00:48.000Z  80  3.21 //
2012-08-08T00:01:00.000Z  20  3.21 //
2012-08-08T00:01:12.000Z  80  3.21 //
2012-08-08T00:01:24.000Z  60  3.06 //
2012-08-08T00:01:48.000Z  80  3.21 //
2012-08-08T00:02:00.000Z  60  3.21 //
2012-08-08T00:02:12.000Z  65  3.16 //
2012-08-08T00:02:24.000Z  40  3.16 //
2012-08-08T00:02:36.000Z  80  3.16 //
2012-08-08T00:02:48.000Z  70  3.21 //
2012-08-08T00:03:00.000Z  80  3.16 //
2012-08-08T00:03:12.000Z  70  3.16 //
2012-08-08T00:03:24.000Z  70  3.16 //
2012-08-08T00:03:36.000Z  40  3.21 //
