# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-09-18T01:07:09.277Z
#
# Location: GEO 23.0N 72.5E, URSI-Code AH223 AHMEDABAD
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2012-07-02T21:00:00.000Z - 2013-07-02T21:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foE [MHz] - E layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of AH223 data provider
#
#Time                     CS   foE QD
2012-07-12T05:30:00.000Z  75  3.51 //
2012-07-12T06:07:30.000Z  95  3.08 //
2012-07-12T06:22:30.000Z  95  3.06 //
2012-07-12T06:30:00.000Z  95  2.98 //
2012-07-12T06:45:00.000Z  85  3.11 //
2012-07-12T06:52:30.000Z  95  3.06 //
2012-07-12T07:07:30.000Z  95  3.06 //
2012-07-12T07:15:00.000Z  95  2.95 //
2012-07-12T09:00:00.000Z  95  3.53 //
2012-07-12T09:22:30.000Z  85  3.61 //
2012-07-12T09:30:00.000Z  95  3.06 //
2012-07-12T09:45:00.000Z  95  3.56 //
2012-07-12T09:52:30.000Z  65  3.48 //
2012-07-12T10:00:00.000Z  65  3.40 //
2012-07-12T10:07:30.000Z  65  3.51 //
2012-07-12T10:15:00.000Z  85  3.48 //
2012-07-12T10:22:30.000Z  85  3.43 //
2012-07-12T10:30:00.000Z  65  3.36 //
2012-07-12T10:37:30.000Z  85  3.36 //
2012-07-12T10:45:00.000Z  65  3.36 //
2012-07-12T10:52:30.000Z  85  3.26 //
2012-07-12T11:00:00.000Z  85  3.18 //
2012-07-12T11:07:30.000Z  65  3.26 //
2012-07-12T11:15:00.000Z  95  3.23 //
2012-07-12T11:30:00.000Z  95  3.15 //
2012-07-12T11:37:30.000Z  90  3.03 //
2012-07-12T11:45:00.000Z  95  3.08 //
2012-07-12T11:52:30.000Z  95  2.81 //
2012-07-12T12:00:00.000Z  95  2.95 //
2012-07-12T12:07:30.000Z  95  2.88 //
2012-07-12T12:15:00.000Z  95  2.81 //
2012-07-12T12:30:00.000Z  95  2.51 //
2012-07-12T12:37:30.000Z  95  2.43 //
2012-07-12T12:45:00.000Z  95  2.38 //
2012-07-12T12:52:30.000Z  85  2.36 //
2012-07-12T13:00:00.000Z  85  2.33 //
2012-07-12T13:07:30.000Z  65  2.31 //
2012-07-12T13:15:00.000Z  80  2.13 //
2012-07-12T13:22:30.000Z  95  2.06 //
2012-07-12T13:30:00.000Z  95  1.93 //
2012-07-13T01:07:30.000Z  90  2.06 //
2012-07-13T01:15:00.000Z 100  2.08 //
2012-07-13T01:22:30.000Z  95  2.15 //
2012-07-13T01:30:00.000Z  95  2.23 //
2012-07-13T01:37:30.000Z  95  2.20 //
2012-07-13T01:45:00.000Z  95  2.45 //
2012-07-13T01:52:30.000Z 100  2.58 //
2012-07-13T02:00:00.000Z  95  2.31 //
2012-07-13T02:07:30.000Z  90  2.48 //
2012-07-13T02:15:00.000Z  90  2.78 //
2012-07-13T02:22:30.000Z  80  2.76 //
2012-07-13T02:30:00.000Z  95  2.88 //
2012-07-13T02:37:30.000Z  95  2.93 //
2012-07-13T02:45:00.000Z  85  3.03 //
2012-07-13T02:52:30.000Z  95  2.90 //
2012-07-13T03:00:00.000Z  95  3.15 //
2012-07-13T03:07:30.000Z  95  3.01 //
2012-07-13T03:15:00.000Z  95  3.11 //
2012-07-13T03:22:30.000Z  80  3.13 //
2012-07-13T03:30:00.000Z  85  3.11 //
2012-07-13T03:37:30.000Z  75  3.08 //
2012-07-13T03:45:00.000Z  70  3.11 //
2012-07-13T03:52:30.000Z 100  3.13 //
2012-07-13T04:00:00.000Z  95  3.01 //
2012-07-13T04:07:30.000Z  65  3.01 //
2012-07-13T04:15:00.000Z  95  3.51 //
2012-07-13T04:22:30.000Z 100  3.48 //
2012-07-13T04:37:30.000Z  90  3.11 //
2012-07-13T04:45:00.000Z  75  3.15 //
2012-07-13T05:07:30.000Z  90  3.61 //
2012-07-13T05:15:00.000Z  45  3.13 //
2012-07-13T05:30:00.000Z  85  3.68 //
2012-07-13T05:37:30.000Z  95  3.61 //
2012-07-13T05:45:00.000Z  65  3.68 //
2012-07-13T06:00:00.000Z  90  3.76 //
2012-07-13T07:45:00.000Z  95  3.58 //
2012-07-13T07:52:30.000Z 100  3.58 //
2012-07-13T08:00:00.000Z  95  3.68 //
2012-07-13T08:07:30.000Z  95  3.63 //
2012-07-13T08:15:00.000Z  95  3.58 //
2012-07-13T08:22:30.000Z  90  3.58 //
2012-07-13T08:52:30.000Z 100  3.43 //
2012-07-13T09:00:00.000Z 100  3.53 //
2012-07-13T09:07:30.000Z  95  3.63 //
2012-07-13T09:15:00.000Z  95  3.23 //
2012-07-13T09:22:30.000Z  75  3.18 //
2012-07-13T09:30:00.000Z  90  3.38 //
2012-07-13T09:37:30.000Z  70  3.56 //
2012-07-13T09:45:00.000Z  70  3.43 //
2012-07-13T09:52:30.000Z  85  3.08 //
2012-07-13T10:00:00.000Z  90  3.38 //
2012-07-13T10:07:30.000Z  95  3.28 //
2012-07-13T10:15:00.000Z  95  3.26 //
2012-07-13T10:22:30.000Z  65  3.23 //
2012-07-13T10:30:00.000Z  95  3.31 //
2012-07-13T10:37:30.000Z  85  3.03 //
2012-07-13T10:45:00.000Z  95  3.01 //
2012-07-13T10:52:30.000Z  95  2.98 //
2012-07-13T11:00:00.000Z  95  2.95 //
2012-07-13T11:07:30.000Z  60  3.06 //
2012-07-13T11:22:30.000Z  75  2.86 //
2012-07-13T11:37:30.000Z  85  2.51 //
2012-07-13T11:45:00.000Z  95  2.76 //
2012-07-13T11:52:30.000Z  95  2.81 //
2012-07-13T12:00:00.000Z  95  2.65 //
2012-07-13T12:15:00.000Z  65  2.65 //
2012-07-13T12:22:30.000Z  65  2.36 //
2012-07-13T12:30:00.000Z  85  2.53 //
2012-07-13T12:37:30.000Z  65  2.51 //
2012-07-13T12:45:00.000Z  85  2.58 //
2012-07-13T12:52:30.000Z  85  2.33 //
2012-07-13T13:00:00.000Z  90  2.36 //
2012-07-13T13:07:30.000Z  95  2.15 //
2012-07-13T13:15:00.000Z  95  2.13 //
2012-07-13T13:22:30.000Z  95  2.08 //
2012-07-13T13:30:00.000Z  85  1.75 //
2012-07-14T01:07:30.000Z  95  1.96 //
2012-07-14T01:15:00.000Z  95  2.11 //
2012-07-14T01:22:30.000Z  95  2.15 //
2012-07-15T11:00:00.000Z  95  3.06 //
2012-07-15T11:15:00.000Z  95  2.88 //
2012-07-15T12:07:30.000Z  85  2.90 //
2012-07-15T12:22:30.000Z  95  2.58 //
2012-07-15T12:30:00.000Z  80  2.48 //
2012-07-15T12:37:30.000Z  90  2.33 //
2012-07-15T12:45:00.000Z  95  2.08 //
2012-07-15T12:52:30.000Z  95  2.11 //
2012-07-15T13:00:00.000Z  95  2.03 //
2012-07-15T13:07:30.000Z  95  2.23 //
2012-07-15T13:15:00.000Z  90  2.13 //
2012-07-15T13:30:00.000Z  85  1.61 //
2012-07-15T13:37:30.000Z  85  1.73 //
2012-07-16T00:52:30.000Z 100  1.78 //
2012-07-16T01:00:00.000Z 100  1.90 //
2012-07-16T01:07:30.000Z 100  1.88 //
2012-07-16T01:15:00.000Z  95  2.08 //
2012-07-16T01:22:30.000Z  95  2.28 //
2012-07-16T01:30:00.000Z  85  2.38 //
2012-07-16T01:37:30.000Z  90  2.48 //
2012-07-16T01:45:00.000Z  95  2.56 //
2012-07-16T01:52:30.000Z  85  2.61 //
2012-07-16T02:00:00.000Z  75  2.70 //
2012-07-16T02:07:30.000Z 100  2.78 //
2012-07-16T02:15:00.000Z  65  2.83 //
2012-07-16T02:22:30.000Z  90  2.86 //
2012-07-16T02:30:00.000Z  95  2.95 //
2012-07-16T02:37:30.000Z  90  3.01 //
2012-07-16T02:45:00.000Z  95  3.06 //
2012-07-16T02:52:30.000Z 100  3.11 //
2012-07-16T03:00:00.000Z 100  3.08 /_
2012-07-16T03:07:30.000Z  75  3.11 //
2012-07-16T03:15:00.000Z  75  3.20 //
2012-07-16T03:22:30.000Z 100  3.18 //
2012-07-16T03:30:00.000Z  95  3.26 //
2012-07-16T03:37:30.000Z 100  3.23 //
2012-07-16T03:45:00.000Z 100  3.23 //
2012-07-16T03:52:30.000Z 100  3.18 //
2012-07-16T04:00:00.000Z  95  3.28 //
2012-07-16T04:07:30.000Z 100  3.40 //
2012-07-16T04:15:00.000Z  90  3.33 //
2012-07-16T04:37:30.000Z  75  3.40 //
2012-07-16T04:45:00.000Z  50  3.48 //
2012-07-16T05:30:00.000Z  75  3.43 //
2012-07-16T07:45:00.000Z  75  3.61 //
2012-07-16T07:52:30.000Z  75  3.61 //
2012-07-16T08:52:30.000Z  70  3.26 //
2012-07-16T09:15:00.000Z 100  3.45 //
2012-07-16T09:30:00.000Z 100  3.26 //
2012-07-16T09:37:30.000Z 100  2.88 //
2012-07-16T09:45:00.000Z 100  3.31 //
2012-07-16T09:52:30.000Z 100  3.01 //
2012-07-16T10:00:00.000Z 100  3.13 //
2012-07-16T10:07:30.000Z 100  2.78 //
2012-07-16T10:15:00.000Z 100  3.01 //
2012-07-16T10:22:30.000Z  70  3.31 //
2012-07-16T10:30:00.000Z 100  3.28 //
2012-07-16T10:37:30.000Z 100  3.26 //
2012-07-16T10:45:00.000Z 100  3.26 //
2012-07-16T10:52:30.000Z 100  3.11 //
2012-07-16T11:00:00.000Z 100  3.13 //
2012-07-16T11:07:30.000Z  95  3.11 //
2012-07-16T11:15:00.000Z  95  3.06 //
2012-07-16T11:22:30.000Z  95  3.01 //
2012-07-16T11:30:00.000Z  90  2.90 //
2012-07-16T11:37:30.000Z  95  2.86 //
2012-07-16T11:45:00.000Z  90  2.86 //
2012-07-16T11:52:30.000Z  95  2.70 //
2012-07-16T12:00:00.000Z  95  2.70 //
2012-07-16T12:07:30.000Z  95  2.63 //
2012-07-16T12:15:00.000Z  90  2.58 //
2012-07-16T12:22:30.000Z  95  2.51 //
2012-07-16T12:30:00.000Z  95  2.40 //
2012-07-16T12:37:30.000Z  95  2.43 //
2012-07-16T12:45:00.000Z 100  2.28 //
2012-07-16T12:52:30.000Z  95  2.01 //
2012-07-16T13:00:00.000Z  90  2.31 //
2012-07-16T13:07:30.000Z  85  2.26 //
2012-07-16T13:15:00.000Z  90  2.18 //
2012-07-16T13:22:30.000Z 100  2.03 //
2012-07-16T13:30:00.000Z  90  1.90 //
2012-07-16T13:37:30.000Z  90  1.78 //
2012-07-17T00:52:30.000Z  95  1.73 //
2012-07-17T01:00:00.000Z  85  1.90 //
2012-07-17T01:07:30.000Z  85  1.96 //
2012-07-17T01:15:00.000Z  60  2.11 //
2012-07-17T01:22:30.000Z  95  2.18 //
2012-07-17T01:30:00.000Z  95  2.28 //
2012-07-17T01:37:30.000Z  95  2.33 //
2012-07-17T01:45:00.000Z  90  2.51 //
2012-07-17T01:52:30.000Z  95  2.56 //
2012-07-17T02:00:00.000Z 100  2.63 //
2012-07-17T02:07:30.000Z  90  2.70 //
2012-07-17T02:15:00.000Z  75  2.83 //
2012-07-17T02:22:30.000Z  55  2.86 /_
2012-07-17T02:30:00.000Z  75  2.95 //
2012-07-17T02:37:30.000Z  80  3.01 //
2012-07-17T02:45:00.000Z  75  3.01 //
2012-07-17T02:52:30.000Z  75  3.08 //
2012-07-17T03:00:00.000Z  45  3.11 //
2012-07-17T03:07:30.000Z  75  3.13 //
2012-07-17T03:15:00.000Z  75  3.06 //
2012-07-17T03:22:30.000Z 100  3.15 //
2012-07-17T03:30:00.000Z  95  3.03 //
2012-07-17T03:37:30.000Z  45  3.23 //
2012-07-17T03:45:00.000Z  95  3.13 //
2012-07-17T03:52:30.000Z  90  3.13 //
2012-07-17T04:00:00.000Z 100  3.11 //
2012-07-17T04:07:30.000Z 100  3.15 //
2012-07-17T04:15:00.000Z 100  3.26 //
2012-07-17T04:22:30.000Z 100  3.38 //
2012-07-17T04:37:30.000Z 100  3.18 //
2012-07-17T04:45:00.000Z  90  3.48 //
2012-07-17T04:52:30.000Z 100  3.51 //
2012-07-17T05:00:00.000Z 100  3.53 //
2012-07-17T05:07:30.000Z  50  3.56 //
2012-07-17T05:15:00.000Z  70  3.56 //
2012-07-17T05:22:30.000Z  90  3.48 //
2012-07-17T05:52:30.000Z 100  2.93 //
2012-07-17T06:07:30.000Z 100  3.68 //
2012-07-17T06:22:30.000Z 100  3.36 //
2012-07-17T06:30:00.000Z 100  3.45 //
2012-07-17T06:37:30.000Z  95  3.68 //
2012-07-17T06:45:00.000Z  90  3.58 //
2012-07-17T06:52:30.000Z 100  3.51 //
2012-07-17T07:00:00.000Z  90  3.70 //
2012-07-17T07:07:30.000Z  95  3.68 //
2012-07-17T07:15:00.000Z  95  3.58 //
2012-07-17T07:22:30.000Z  90  3.53 //
2012-07-17T07:30:00.000Z 100  3.70 //
2012-07-17T07:37:30.000Z  95  3.58 //
2012-07-17T07:45:00.000Z 100  3.61 //
2012-07-17T07:52:30.000Z  95  3.68 //
2012-07-17T08:00:00.000Z  95  3.48 //
2012-07-17T08:07:30.000Z  95  3.53 //
2012-07-17T08:15:00.000Z  95  3.48 //
2012-07-17T08:22:30.000Z  90  3.56 //
2012-07-17T08:37:30.000Z  95  3.08 //
2012-07-17T08:45:00.000Z  95  2.90 //
2012-07-17T09:07:30.000Z  95  3.38 //
2012-07-17T09:15:00.000Z 100  3.13 //
2012-07-17T09:22:30.000Z  95  2.98 //
2012-07-17T09:30:00.000Z  90  3.45 //
2012-07-17T09:37:30.000Z  95  3.13 //
2012-07-17T09:45:00.000Z  95  3.06 //
2012-07-17T09:52:30.000Z  95  3.13 //
2012-07-17T10:00:00.000Z  95  2.95 //
2012-07-17T10:07:30.000Z  95  3.28 //
2012-07-17T10:15:00.000Z  95  3.01 //
2012-07-17T10:22:30.000Z  90  3.31 //
2012-07-17T10:30:00.000Z  95  3.15 //
2012-07-17T10:37:30.000Z  95  3.26 //
2012-07-17T10:45:00.000Z  95  3.08 //
2012-07-17T10:52:30.000Z  95  3.26 //
2012-07-17T11:00:00.000Z  90  3.15 //
2012-07-17T11:07:30.000Z  95  3.11 //
2012-07-17T11:15:00.000Z  65  2.83 //
2012-07-17T11:22:30.000Z  65  2.98 //
2012-07-17T11:30:00.000Z  80  2.93 //
2012-07-17T11:37:30.000Z  95  2.83 //
2012-07-17T11:45:00.000Z  85  2.73 //
2012-07-17T11:52:30.000Z  95  2.68 //
2012-07-17T12:00:00.000Z  65  2.61 //
2012-07-17T12:07:30.000Z  65  2.58 //
2012-07-17T12:15:00.000Z  85  2.45 //
2012-07-17T12:22:30.000Z  95  2.40 //
2012-07-17T12:30:00.000Z  95  2.53 //
2012-07-17T12:37:30.000Z  95  2.45 //
2012-07-17T12:45:00.000Z  95  2.23 //
2012-07-17T12:52:30.000Z  95  2.48 //
2012-07-17T13:00:00.000Z  40  2.26 //
2012-07-17T13:07:30.000Z  95  2.31 //
2012-07-17T13:22:30.000Z  95  1.96 //
2012-07-17T13:30:00.000Z  45  1.75 //
2012-07-18T01:15:00.000Z  95  2.15 //
2012-07-18T01:22:30.000Z  95  2.28 //
2012-07-18T01:30:00.000Z  95  2.36 //
2012-07-18T01:37:30.000Z  90  2.45 //
2012-07-18T01:45:00.000Z  90  2.56 //
2012-07-18T01:52:30.000Z  85  2.58 //
2012-07-18T02:00:00.000Z  95  2.70 //
2012-07-18T02:07:30.000Z 100  2.78 //
2012-07-18T02:15:00.000Z 100  2.68 //
2012-07-18T02:22:30.000Z  95  2.76 //
2012-07-18T02:30:00.000Z  95  2.95 //
2012-07-18T02:37:30.000Z  95  2.98 //
2012-07-18T02:45:00.000Z  95  3.06 //
2012-07-18T02:52:30.000Z 100  2.86 //
2012-07-18T03:00:00.000Z 100  3.11 //
2012-07-18T03:07:30.000Z 100  3.08 //
2012-07-18T03:15:00.000Z  95  3.18 //
2012-07-18T03:22:30.000Z 100  3.08 //
2012-07-18T03:30:00.000Z 100  3.28 //
2012-07-18T03:37:30.000Z  95  3.08 //
2012-07-18T03:45:00.000Z 100  3.15 //
2012-07-18T03:52:30.000Z 100  3.03 //
2012-07-18T04:00:00.000Z 100  3.08 //
2012-07-18T04:07:30.000Z  95  3.31 //
2012-07-18T04:15:00.000Z 100  3.06 //
2012-07-18T04:22:30.000Z 100  3.38 //
2012-07-18T04:30:00.000Z 100  3.08 //
2012-07-18T04:37:30.000Z  95  3.11 //
2012-07-18T04:45:00.000Z 100  3.11 //
2012-07-18T04:52:30.000Z  95  3.48 //
2012-07-18T05:00:00.000Z 100  3.53 //
2012-07-18T05:07:30.000Z 100  3.48 //
2012-07-18T05:15:00.000Z  95  3.56 //
2012-07-18T05:22:30.000Z 100  3.45 //
2012-07-18T05:30:00.000Z 100  3.56 //
2012-07-18T05:37:30.000Z  95  3.45 //
2012-07-18T05:45:00.000Z 100  3.13 //
2012-07-18T05:52:30.000Z  95  3.36 //
2012-07-18T06:00:00.000Z  85  3.53 //
2012-07-18T06:07:30.000Z  95  3.48 //
2012-07-18T06:15:00.000Z  95  3.51 //
2012-07-18T06:22:30.000Z  95  3.48 //
2012-07-18T06:30:00.000Z  95  3.33 //
2012-07-18T06:37:30.000Z  85  3.51 //
2012-07-18T06:45:00.000Z  95  3.58 //
2012-07-18T06:52:30.000Z  95  3.63 //
2012-07-18T07:00:00.000Z  95  3.70 //
2012-07-18T07:07:30.000Z  95  3.38 //
2012-07-18T07:15:00.000Z  95  3.63 //
2012-07-18T07:22:30.000Z  90  3.51 //
2012-07-18T07:30:00.000Z  95  3.18 //
2012-07-18T07:37:30.000Z  95  3.08 //
2012-07-18T08:00:00.000Z  95  3.48 //
2012-07-18T08:07:30.000Z  95  3.45 //
2012-07-18T08:15:00.000Z  95  3.36 //
2012-07-18T08:22:30.000Z  95  3.03 //
2012-07-18T08:30:00.000Z  95  3.48 //
2012-07-18T08:37:30.000Z  65  3.43 //
2012-07-18T08:45:00.000Z  85  3.06 //
2012-07-18T08:52:30.000Z  85  3.48 //
2012-07-18T09:07:30.000Z  85  3.40 //
2012-07-18T09:22:30.000Z  85  2.88 //
2012-07-18T09:30:00.000Z  95  3.08 //
2012-07-18T09:37:30.000Z  85  3.11 //
2012-07-18T09:45:00.000Z  65  3.20 //
2012-07-18T09:52:30.000Z  95  3.20 //
2012-07-18T10:00:00.000Z  80  3.15 //
2012-07-18T10:07:30.000Z  85  2.98 //
2012-07-18T10:15:00.000Z  85  3.15 //
2012-07-18T10:22:30.000Z  85  3.15 //
2012-07-18T10:30:00.000Z  65  3.06 //
2012-07-18T10:37:30.000Z  85  2.98 //
2012-07-18T10:45:00.000Z  95  2.83 //
2012-07-18T10:52:30.000Z  95  3.08 //
2012-07-18T11:00:00.000Z  95  3.08 //
2012-07-18T11:07:30.000Z  85  2.78 //
2012-07-18T11:15:00.000Z  95  2.56 //
2012-07-18T11:22:30.000Z  85  2.93 //
2012-07-18T11:30:00.000Z  85  2.63 //
2012-07-18T11:37:30.000Z  95  2.61 //
2012-07-18T11:45:00.000Z  85  2.68 //
2012-07-18T11:52:30.000Z  95  2.63 //
2012-07-18T12:00:00.000Z  95  2.48 //
2012-07-18T12:07:30.000Z  75  2.70 //
2012-07-18T12:15:00.000Z  95  2.73 //
2012-07-18T12:22:30.000Z  95  2.48 //
2012-07-18T12:30:00.000Z  95  2.38 //
2012-07-18T12:37:30.000Z  95  2.36 //
2012-07-18T12:45:00.000Z  95  2.48 //
2012-07-18T12:52:30.000Z  85  2.33 //
2012-07-18T13:00:00.000Z  85  2.23 //
2012-07-18T13:07:30.000Z  95  2.13 //
2012-07-18T13:15:00.000Z  95  1.96 //
2012-07-18T13:22:30.000Z  95  1.86 //
2012-07-18T13:30:00.000Z  95  1.88 //
2012-07-18T13:45:00.000Z  95  1.61 //
2012-07-19T00:52:30.000Z  80  1.71 //
2012-07-19T01:15:00.000Z  95  2.03 //
2012-07-19T01:22:30.000Z  95  2.13 //
2012-07-19T01:30:00.000Z  95  2.20 //
2012-07-19T01:37:30.000Z  90  2.40 //
2012-07-19T01:45:00.000Z  95  2.43 //
2012-07-19T01:52:30.000Z  95  2.51 //
2012-07-19T02:00:00.000Z  40  2.58 //
2012-07-19T02:07:30.000Z  95  2.73 //
2012-07-19T02:15:00.000Z  95  2.81 //
2012-07-19T02:22:30.000Z 100  2.88 //
2012-07-19T02:30:00.000Z  90  2.90 //
2012-07-19T02:37:30.000Z  95  2.90 //
2012-07-19T02:45:00.000Z  95  2.83 //
2012-07-19T02:52:30.000Z  95  3.01 //
2012-07-19T03:00:00.000Z  95  3.03 //
2012-07-19T03:07:30.000Z  95  3.03 //
2012-07-19T03:15:00.000Z  95  3.08 //
2012-07-19T03:22:30.000Z  95  2.98 //
2012-07-19T03:30:00.000Z 100  2.98 //
2012-07-19T03:37:30.000Z 100  3.23 //
2012-07-19T03:45:00.000Z  85  3.08 //
2012-07-19T03:52:30.000Z  95  3.11 //
2012-07-19T04:00:00.000Z  95  3.26 //
2012-07-19T04:07:30.000Z  95  3.26 //
2012-07-19T04:15:00.000Z  95  3.28 //
2012-07-19T04:22:30.000Z 100  3.26 //
2012-07-19T04:30:00.000Z  95  3.48 //
2012-07-19T04:37:30.000Z  90  3.03 //
2012-07-19T04:45:00.000Z 100  3.48 //
2012-07-19T04:52:30.000Z 100  3.56 //
2012-07-19T09:22:30.000Z  95  3.61 //
2012-07-19T09:30:00.000Z  65  3.45 //
2012-07-19T09:37:30.000Z  95  3.13 //
2012-07-19T09:52:30.000Z  95  2.93 //
2012-07-19T10:00:00.000Z  95  2.88 //
2012-07-19T10:07:30.000Z  95  2.98 //
2012-07-19T10:15:00.000Z  95  3.13 //
2012-07-19T10:22:30.000Z  95  3.28 //
2012-07-19T10:30:00.000Z  95  3.06 //
2012-07-19T10:37:30.000Z  95  3.03 //
2012-07-19T10:45:00.000Z  95  3.01 //
2012-07-19T10:52:30.000Z  95  2.90 //
2012-07-19T11:00:00.000Z  85  2.83 //
2012-07-19T11:15:00.000Z  95  2.48 //
2012-07-19T11:22:30.000Z  85  2.90 //
2012-07-19T11:30:00.000Z  95  3.11 //
2012-07-19T11:37:30.000Z  85  3.08 //
2012-07-19T11:45:00.000Z  85  2.95 //
2012-07-19T11:52:30.000Z  85  2.93 //
2012-07-19T12:00:00.000Z  85  2.93 //
2012-07-19T12:07:30.000Z  85  2.86 //
2012-07-19T12:15:00.000Z  85  2.65 //
2012-07-19T12:22:30.000Z  85  2.58 //
2012-07-19T12:30:00.000Z  85  2.65 //
2012-07-19T12:37:30.000Z  85  2.45 //
2012-07-19T12:45:00.000Z  95  2.28 //
2012-07-19T12:52:30.000Z  95  2.33 //
2012-07-19T13:00:00.000Z  95  2.26 //
2012-07-19T13:07:30.000Z  95  2.15 //
2012-07-19T13:22:30.000Z  90  1.93 //
2012-07-19T13:37:30.000Z  95  1.78 //
2012-07-20T01:15:00.000Z 100  2.01 //
2012-07-20T01:22:30.000Z 100  2.13 //
2012-07-20T01:30:00.000Z 100  2.20 //
2012-07-20T01:37:30.000Z 100  2.28 //
2012-07-20T01:45:00.000Z  95  2.48 //
2012-07-20T01:52:30.000Z  95  2.31 //
2012-07-20T02:00:00.000Z  95  2.56 //
2012-07-20T02:07:30.000Z  95  2.68 //
2012-07-20T02:15:00.000Z  95  2.83 //
2012-07-20T02:22:30.000Z  95  2.81 //
2012-07-20T02:30:00.000Z  90  2.90 //
2012-07-20T02:37:30.000Z  85  2.90 //
2012-07-20T02:45:00.000Z  95  3.06 //
2012-07-20T02:52:30.000Z  95  3.01 //
2012-07-20T03:00:00.000Z  95  3.06 //
2012-07-20T03:07:30.000Z  95  3.08 //
2012-07-20T03:15:00.000Z  95  3.13 //
2012-07-20T03:22:30.000Z  95  3.15 //
2012-07-20T03:30:00.000Z  90  3.13 //
2012-07-20T03:37:30.000Z 100  3.11 //
2012-07-20T03:45:00.000Z  85  3.31 //
2012-07-20T03:52:30.000Z  95  3.23 //
2012-07-20T04:00:00.000Z 100  3.28 //
2012-07-20T04:07:30.000Z  85  3.26 //
2012-07-20T04:15:00.000Z 100  3.11 //
2012-07-20T04:22:30.000Z  95  3.13 //
2012-07-20T04:30:00.000Z  95  3.23 //
2012-07-20T04:37:30.000Z  95  3.20 //
2012-07-20T04:45:00.000Z  95  3.28 //
2012-07-20T04:52:30.000Z  95  3.23 //
2012-07-20T05:00:00.000Z  95  3.45 //
2012-07-20T05:07:30.000Z 100  3.40 //
2012-07-20T05:15:00.000Z 100  3.28 //
2012-07-20T05:22:30.000Z 100  3.31 //
2012-07-20T05:52:30.000Z  95  3.38 //
2012-07-20T06:30:00.000Z  95  3.45 //
2012-07-20T06:45:00.000Z  95  3.40 //
2012-07-20T08:37:30.000Z  95  3.40 //
2012-07-20T08:45:00.000Z  95  3.33 //
2012-07-20T08:52:30.000Z  85  3.28 //
2012-07-20T09:00:00.000Z  95  3.15 //
2012-07-20T09:07:30.000Z  85  3.48 //
2012-07-20T09:15:00.000Z  90  3.38 //
2012-07-20T09:22:30.000Z  95  3.43 //
2012-07-20T09:30:00.000Z  65  3.38 //
2012-07-20T09:37:30.000Z  95  3.38 //
2012-07-20T09:45:00.000Z  90  3.26 //
2012-07-20T09:52:30.000Z  90  3.08 //
2012-07-20T10:00:00.000Z  95  3.20 //
2012-07-20T10:07:30.000Z  95  3.13 //
2012-07-20T10:15:00.000Z  95  3.23 //
2012-07-20T10:22:30.000Z  95  3.18 //
2012-07-20T10:30:00.000Z  95  3.20 //
2012-07-20T10:37:30.000Z  95  3.15 //
2012-07-20T10:45:00.000Z  95  3.15 //
2012-07-20T10:52:30.000Z  95  3.13 //
2012-07-20T11:00:00.000Z  95  3.06 //
2012-07-20T11:07:30.000Z  95  3.01 //
2012-07-20T11:22:30.000Z  95  2.90 //
2012-07-20T11:30:00.000Z  95  2.81 //
2012-07-20T11:37:30.000Z  95  2.76 //
2012-07-20T11:45:00.000Z  95  2.70 //
2012-07-20T11:52:30.000Z  85  2.98 //
2012-07-20T12:00:00.000Z  85  2.56 //
2012-07-20T12:07:30.000Z  65  2.83 //
2012-07-20T12:15:00.000Z  85  2.83 //
2012-07-20T12:22:30.000Z  95  2.70 //
2012-07-20T12:30:00.000Z  85  2.70 //
2012-07-20T12:37:30.000Z  85  2.65 //
2012-07-20T12:45:00.000Z  95  2.58 //
2012-07-20T12:52:30.000Z  85  2.18 //
2012-07-20T13:00:00.000Z  95  2.33 //
2012-07-20T13:07:30.000Z  90  2.13 //
2012-07-20T13:15:00.000Z  95  2.06 //
2012-07-20T13:22:30.000Z  95  1.88 //
2012-07-20T13:37:30.000Z  80  1.73 //
2012-07-21T01:07:30.000Z  95  2.01 //
2012-07-21T01:15:00.000Z  95  2.06 //
2012-07-21T01:22:30.000Z 100  2.13 //
2012-07-21T01:30:00.000Z  95  2.18 //
2012-07-21T01:37:30.000Z  90  2.38 //
2012-07-21T01:45:00.000Z  90  2.45 //
2012-07-21T01:52:30.000Z  80  2.53 //
2012-07-21T02:00:00.000Z  95  2.40 //
2012-07-21T02:07:30.000Z  90  2.65 //
2012-07-21T02:15:00.000Z  95  2.73 //
2012-07-21T02:22:30.000Z  95  2.83 //
2012-07-21T02:30:00.000Z  90  2.86 //
2012-07-21T02:37:30.000Z  95  2.95 //
2012-07-21T02:45:00.000Z  90  3.01 //
2012-07-21T02:52:30.000Z  95  2.93 //
2012-07-21T03:00:00.000Z  95  3.08 //
