# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-11-07T00:41:09.117Z
#
# Location: GEO 62.38N 215.0E, URSI-Code GA762 GAKONA
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2012-01-01T21:00:00.000Z - 2012-12-31T03:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# hE [km] - Minimum virtual height of E trace
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of GA762 data provider
#
#Time                     CS     hE QD
2012-08-22T15:52:30.000Z  70  103.0 //
2012-08-22T16:00:00.000Z  70  103.0 //
2012-08-22T16:07:30.000Z  40  101.0 //
2012-08-22T16:15:00.000Z  70   99.1 //
2012-08-22T16:22:30.000Z  60  100.6 //
2012-08-22T16:30:00.000Z  70  100.0 //
2012-08-22T16:37:30.000Z  40  100.0 //
2012-08-22T16:45:00.000Z  70   97.2 //
2012-08-22T16:52:30.000Z  80  100.0 //
2012-08-22T17:00:00.000Z  80   99.4 //
2012-08-22T17:15:00.000Z  80   99.0 //
2012-08-22T17:22:30.000Z  80  100.0 //
2012-08-22T17:30:00.000Z  80  100.0 //
2012-08-22T17:37:30.000Z  80  100.0 //
2012-08-22T17:45:00.000Z  80   99.4 //
2012-08-22T17:52:30.000Z  75   99.3 //
2012-08-22T18:00:00.000Z  60  101.0 //
2012-08-22T18:07:30.000Z  80   99.1 //
2012-08-22T18:15:00.000Z  80   99.8 //
2012-08-22T18:22:30.000Z  80  100.0 //
2012-08-22T18:30:00.000Z  80   99.3 //
2012-08-22T18:37:30.000Z  80   99.0 //
2012-08-22T18:45:00.000Z  60   99.9 //
2012-08-22T18:52:30.000Z  80  100.0 //
2012-08-22T19:00:00.000Z  80  101.0 //
2012-08-22T19:07:30.000Z  80   99.0 //
2012-08-22T19:15:00.000Z  80  100.6 //
2012-08-22T19:22:30.000Z  70   99.8 //
2012-08-22T19:30:00.000Z  70  100.0 //
2012-08-22T19:37:30.000Z  80  100.0 //
2012-08-22T19:45:00.000Z  80   98.0 //
2012-08-22T19:52:30.000Z  80  101.0 //
2012-08-22T20:00:00.000Z  80  101.0 //
2012-08-22T20:07:30.000Z  80   98.4 //
2012-08-22T20:15:00.000Z  40   99.0 //
2012-08-22T20:22:30.000Z  70   97.9 //
2012-08-22T20:30:00.000Z  70   97.0 //
2012-08-22T20:37:30.000Z  70   97.0 //
2012-08-22T20:45:00.000Z  65   97.0 //
2012-08-22T20:52:30.000Z  70  100.0 //
2012-08-22T21:00:00.000Z  70   98.0 //
2012-08-22T21:07:30.000Z  60   97.0 //
2012-08-22T21:15:00.000Z  60   97.0 //
2012-08-22T21:22:30.000Z  40   98.1 //
2012-08-22T21:30:00.000Z  40   98.0 //
2012-08-22T21:37:30.000Z  80  103.0 //
2012-08-22T21:45:00.000Z  70   96.0 //
2012-08-22T21:52:30.000Z  80   95.0 //
2012-08-22T22:00:00.000Z  45   95.0 //
2012-08-22T22:07:30.000Z  80   96.0 //
2012-08-22T22:15:00.000Z  60   99.0 //
2012-08-22T22:22:30.000Z  80  100.0 //
2012-08-22T22:30:00.000Z  20   97.0 //
2012-08-22T22:37:30.000Z  60   98.2 //
2012-08-22T22:52:30.000Z  80  101.0 //
2012-08-22T23:00:00.000Z  80   99.0 //
2012-08-22T23:07:30.000Z  80  100.0 //
2012-08-22T23:15:00.000Z  80  101.0 //
2012-08-22T23:22:30.000Z  80  101.0 //
2012-08-22T23:30:00.000Z  90  101.2 //
2012-08-23T01:52:30.000Z  45   90.6 //
2012-08-23T02:07:30.000Z  45   82.6 //
2012-08-23T02:22:30.000Z  80  107.0 //
2012-08-23T02:30:00.000Z  60  105.2 //
2012-08-23T02:45:00.000Z  80  107.0 //
2012-08-23T02:52:30.000Z  20  107.0 //
2012-08-23T03:07:30.000Z   0  110.0 //
2012-08-23T03:15:00.000Z  20  106.9 //
2012-08-23T03:22:30.000Z  50  108.0 //
2012-08-23T03:30:00.000Z  80  111.0 //
2012-08-23T03:37:30.000Z  20  111.2 //
2012-08-23T03:45:00.000Z  80  111.0 //
2012-08-23T03:52:30.000Z  80  114.0 //
2012-08-23T04:07:30.000Z  40  129.0 //
2012-08-23T04:15:00.000Z  40  128.1 //
2012-08-23T04:30:00.000Z  40  127.0 //
2012-08-23T04:52:30.000Z  80  146.3 //
2012-08-23T15:45:00.000Z  65   92.0 //
2012-08-23T15:52:30.000Z  45  103.0 //
2012-08-23T16:37:30.000Z  45   97.7 //
2012-08-23T16:45:00.000Z  65   99.6 //
2012-08-23T16:52:30.000Z  65   97.2 //
2012-08-23T17:00:00.000Z  65  100.7 //
2012-08-23T17:07:30.000Z  65  102.1 //
2012-08-23T17:15:00.000Z  45  102.0 //
2012-08-23T17:22:30.000Z  65  103.0 //
2012-08-23T17:30:00.000Z  70  101.0 //
2012-08-23T17:37:30.000Z  45  104.0 //
2012-08-23T17:45:00.000Z  45  107.1 //
2012-08-23T17:52:30.000Z  80  103.0 //
2012-08-23T18:07:30.000Z  65  102.0 //
2012-08-23T18:15:00.000Z  45  102.3 //
2012-08-23T18:22:30.000Z  65  101.0 //
2012-08-23T18:30:00.000Z  75  101.0 //
2012-08-23T19:22:30.000Z  25  101.0 //
2012-08-23T19:45:00.000Z  95  100.0 //
2012-08-23T19:52:30.000Z  90   93.0 //
2012-08-23T20:00:00.000Z  45   90.6 //
2012-08-23T20:07:30.000Z  45   99.0 //
2012-08-23T20:15:00.000Z  25   88.0 //
2012-08-23T20:22:30.000Z  70   89.0 //
2012-08-23T20:45:00.000Z  40   84.3 //
2012-08-23T20:52:30.000Z  90   84.7 //
2012-08-23T21:07:30.000Z  80   90.0 //
2012-08-23T21:15:00.000Z  80   96.0 //
2012-08-23T21:30:00.000Z  45   98.5 //
2012-08-23T21:52:30.000Z  40   91.0 //
2012-08-23T22:00:00.000Z  90   92.0 //
2012-08-23T22:07:30.000Z  90   90.6 //
2012-08-23T22:15:00.000Z  95   90.0 //
2012-08-23T22:22:30.000Z  90   89.7 //
2012-08-23T22:30:00.000Z  80   97.0 //
2012-08-23T22:45:00.000Z  85   90.0 //
2012-08-23T22:52:30.000Z  60   90.4 //
2012-08-23T23:00:00.000Z  45   92.0 //
2012-08-23T23:07:30.000Z  45   94.2 //
2012-08-23T23:15:00.000Z  80   90.0 //
2012-08-23T23:22:30.000Z  40   90.4 //
2012-08-23T23:30:00.000Z  60   89.0 //
2012-08-23T23:37:30.000Z  60   85.9 //
2012-08-23T23:45:00.000Z  60   89.0 //
2012-08-23T23:52:30.000Z  90   85.3 //
2012-08-24T00:00:00.000Z  90   88.0 //
2012-08-24T00:07:30.000Z  80   89.0 //
2012-08-24T00:15:00.000Z  90   87.7 //
2012-08-24T00:22:30.000Z  65   90.0 //
2012-08-24T00:30:00.000Z  65   90.4 //
2012-08-24T00:37:30.000Z  95   89.4 //
2012-08-24T00:45:00.000Z  65   94.5 //
2012-08-24T00:52:30.000Z  45   89.0 //
2012-08-24T01:00:00.000Z  70   91.3 //
2012-08-24T01:07:30.000Z  85   90.0 //
2012-08-24T01:15:00.000Z  60   94.5 //
2012-08-24T01:22:30.000Z  95   92.0 //
2012-08-24T01:30:00.000Z  60  100.0 //
2012-08-24T01:37:30.000Z  65  109.0 //
2012-08-24T01:45:00.000Z  90  105.0 //
2012-08-24T01:52:30.000Z  95  108.0 //
2012-08-24T02:00:00.000Z  80  111.2 //
2012-08-24T02:52:30.000Z  70  110.0 //
2012-08-24T03:15:00.000Z  90  119.8 //
2012-08-24T03:52:30.000Z  90  131.0 //
2012-08-24T04:07:30.000Z  90  125.4 //
2012-08-24T04:15:00.000Z  90  128.0 //
2012-08-24T04:22:30.000Z   0  121.4 //
2012-08-24T04:30:00.000Z  90  121.5 //
2012-08-24T04:37:30.000Z  90  128.0 //
2012-08-24T04:45:00.000Z  40  123.2 //
2012-08-24T05:00:00.000Z  60  129.0 //
2012-08-24T05:07:30.000Z  90  127.0 //
2012-08-24T15:00:00.000Z  65   87.8 //
2012-08-24T15:22:30.000Z  65   90.6 //
2012-08-24T15:30:00.000Z  40   89.6 //
2012-08-24T15:37:30.000Z  80  120.0 //
2012-08-24T15:45:00.000Z  65  115.0 //
2012-08-24T16:00:00.000Z  80  113.6 //
2012-08-24T16:07:30.000Z  80  113.0 //
2012-08-24T16:15:00.000Z  80  112.0 //
2012-08-24T16:22:30.000Z  40  112.0 //
2012-08-24T16:30:00.000Z  80  104.0 //
2012-08-24T16:37:30.000Z  80  113.0 //
2012-08-24T16:45:00.000Z  80  103.0 //
2012-08-24T16:52:30.000Z  80  103.0 //
2012-08-24T17:00:00.000Z  80  109.6 //
2012-08-24T17:15:00.000Z  80  103.1 //
2012-08-24T17:22:30.000Z  40  101.0 //
2012-08-24T17:30:00.000Z  80  101.0 //
2012-08-24T17:37:30.000Z  80  102.0 //
2012-08-24T17:45:00.000Z  80  102.3 //
2012-08-24T17:52:30.000Z  80  101.0 //
2012-08-24T18:00:00.000Z  80  101.9 //
2012-08-24T18:15:00.000Z  60  100.0 //
2012-08-24T18:22:30.000Z  45  100.3 //
2012-08-24T18:30:00.000Z  80   99.0 //
2012-08-24T18:37:30.000Z  80   99.9 //
2012-08-24T18:52:30.000Z  60   98.0 //
2012-08-24T19:00:00.000Z  45  100.3 //
2012-08-24T19:07:30.000Z  75  100.0 //
2012-08-24T19:15:00.000Z  80   96.0 //
2012-08-24T19:22:30.000Z  60   96.0 //
2012-08-24T19:30:00.000Z  90   97.0 //
2012-08-24T19:37:30.000Z  95   98.0 //
2012-08-24T19:45:00.000Z  80  100.0 //
2012-08-24T19:52:30.000Z  90   93.9 //
2012-08-24T20:00:00.000Z  80   96.7 //
2012-08-24T20:07:30.000Z  40   89.9 //
2012-08-24T20:15:00.000Z  80   95.9 //
2012-08-24T20:30:00.000Z  80   97.0 //
2012-08-24T20:37:30.000Z  80   95.6 //
2012-08-24T20:45:00.000Z  80   98.0 //
2012-08-24T20:52:30.000Z  80   93.5 //
2012-08-24T21:00:00.000Z  80   98.0 //
2012-08-24T21:07:30.000Z  75   95.8 //
2012-08-24T21:15:00.000Z  90   96.1 //
2012-08-24T21:22:30.000Z  20   96.3 //
2012-08-24T21:30:00.000Z  40   97.9 //
2012-08-24T21:37:30.000Z  75   95.0 //
2012-08-24T21:45:00.000Z  90   95.0 //
2012-08-24T21:52:30.000Z  90   94.3 //
2012-08-24T22:00:00.000Z  40   93.3 //
2012-08-24T22:07:30.000Z  90   92.0 //
2012-08-24T22:15:00.000Z  95   93.4 //
2012-08-24T22:22:30.000Z  80   92.8 //
2012-08-24T22:30:00.000Z  90   93.4 //
2012-08-24T22:37:30.000Z  80   94.5 //
2012-08-24T22:45:00.000Z  80   94.0 //
2012-08-24T22:52:30.000Z  40   96.0 //
2012-08-24T23:00:00.000Z  60   94.0 //
2012-08-24T23:07:30.000Z  60   95.0 //
2012-08-24T23:15:00.000Z  90   89.7 //
2012-08-24T23:22:30.000Z  80  103.0 //
2012-08-24T23:30:00.000Z  60   90.2 //
2012-08-24T23:37:30.000Z  40  105.0 //
2012-08-24T23:45:00.000Z  60   97.0 //
2012-08-24T23:52:30.000Z  60   90.3 //
2012-08-25T00:00:00.000Z  60   95.3 //
2012-08-25T00:07:30.000Z  60   91.0 //
2012-08-25T00:15:00.000Z  80   94.8 //
2012-08-25T00:22:30.000Z  80   94.0 //
2012-08-25T00:30:00.000Z  40   93.8 //
2012-08-25T00:37:30.000Z  80   95.0 //
2012-08-25T00:45:00.000Z  80  102.0 //
2012-08-25T00:52:30.000Z  90   96.9 //
2012-08-25T01:00:00.000Z  70  101.7 //
2012-08-25T01:07:30.000Z  80  101.7 //
2012-08-25T01:15:00.000Z  70  105.0 //
2012-08-25T01:30:00.000Z  80  104.0 //
2012-08-25T01:37:30.000Z   0  100.9 //
2012-08-25T01:45:00.000Z  60  103.0 //
2012-08-25T01:52:30.000Z  80  105.0 //
2012-08-25T02:00:00.000Z  40  108.0 //
2012-08-25T02:15:00.000Z  70   97.0 //
2012-08-25T02:22:30.000Z  80  107.0 //
2012-08-25T02:30:00.000Z  90  102.0 //
2012-08-25T02:37:30.000Z   0  109.0 //
2012-08-25T02:45:00.000Z  80  105.8 //
2012-08-25T03:00:00.000Z  90   87.4 //
2012-08-25T03:07:30.000Z  90  111.0 //
2012-08-25T03:15:00.000Z  90  113.7 //
2012-08-25T03:22:30.000Z  90  115.0 //
2012-08-25T03:30:00.000Z  90  115.0 //
2012-08-25T03:45:00.000Z  70  120.0 //
2012-08-25T03:52:30.000Z  70  126.0 //
2012-08-25T04:00:00.000Z  70  134.0 //
2012-08-25T04:07:30.000Z  60  133.9 //
2012-08-25T04:15:00.000Z  90  142.0 //
2012-08-25T04:22:30.000Z  90  136.0 //
2012-08-25T04:30:00.000Z   0  137.0 //
2012-08-25T04:37:30.000Z  90  112.0 //
2012-08-25T04:45:00.000Z  90  123.5 //
2012-08-25T04:52:30.000Z  90  126.0 //
2012-08-25T05:00:00.000Z  90  111.0 //
2012-08-25T05:07:30.000Z  60  101.2 //
2012-08-25T16:22:30.000Z  80  113.0 //
2012-08-25T16:45:00.000Z  80  115.0 //
2012-08-25T16:52:30.000Z  80  110.0 //
2012-08-25T17:00:00.000Z  40  108.0 //
2012-08-25T17:07:30.000Z  80  106.0 //
2012-08-25T17:15:00.000Z  80  106.2 //
2012-08-25T17:30:00.000Z  80  112.2 //
2012-08-25T17:37:30.000Z  80  104.0 //
2012-08-25T17:45:00.000Z  80  102.0 //
2012-08-25T17:52:30.000Z  80  102.0 //
2012-08-25T18:00:00.000Z  80  102.0 //
2012-08-25T18:07:30.000Z  90   95.1 //
2012-08-25T18:15:00.000Z  75   94.1 //
2012-08-25T18:22:30.000Z  25   90.4 //
2012-08-25T18:30:00.000Z  45  101.3 //
2012-08-25T18:37:30.000Z  80  100.0 //
2012-08-25T18:45:00.000Z  90   99.0 //
2012-08-25T18:52:30.000Z  90   91.8 //
2012-08-25T19:00:00.000Z  90   96.8 //
2012-08-25T19:07:30.000Z  90   89.8 //
2012-08-25T19:15:00.000Z  90   98.0 //
2012-08-25T19:22:30.000Z  95   96.0 //
2012-08-25T19:30:00.000Z  90   90.8 //
2012-08-25T19:37:30.000Z  90   99.0 //
2012-08-25T19:45:00.000Z  95   89.4 //
2012-08-25T19:52:30.000Z  95   91.1 //
2012-08-25T20:00:00.000Z  90   95.2 //
2012-08-25T20:07:30.000Z  90   94.0 //
2012-08-25T20:15:00.000Z  90   97.0 //
2012-08-25T20:22:30.000Z  90   95.0 //
2012-08-25T20:30:00.000Z  90  103.0 //
2012-08-25T20:37:30.000Z  95  102.8 //
2012-08-25T20:45:00.000Z  90  103.8 //
2012-08-25T20:52:30.000Z  90  100.0 //
2012-08-25T21:00:00.000Z  80   97.0 //
2012-08-25T21:07:30.000Z  80  104.1 //
2012-08-25T21:15:00.000Z  90   94.4 //
2012-08-25T21:22:30.000Z  70  106.0 //
2012-08-25T21:30:00.000Z  80  105.9 //
2012-08-25T21:37:30.000Z  80  104.6 //
2012-08-25T21:45:00.000Z  80  105.0 //
2012-08-25T21:52:30.000Z  90   98.0 //
2012-08-25T22:00:00.000Z  90  103.0 //
2012-08-25T22:07:30.000Z  90  104.7 //
2012-08-25T22:15:00.000Z  90   98.0 //
2012-08-25T22:22:30.000Z  65   98.0 //
2012-08-25T22:30:00.000Z  70  100.0 //
2012-08-25T22:37:30.000Z  90  104.0 //
2012-08-25T22:45:00.000Z  90   92.9 //
2012-08-25T22:52:30.000Z  90   99.5 //
2012-08-25T23:07:30.000Z  65   91.6 //
2012-08-25T23:15:00.000Z  90   94.7 //
2012-08-25T23:22:30.000Z  80   95.0 //
2012-08-25T23:30:00.000Z  60   96.0 //
2012-08-25T23:37:30.000Z  40  100.0 //
2012-08-25T23:45:00.000Z  90   93.6 //
2012-08-25T23:52:30.000Z  80   95.0 //
2012-08-26T00:00:00.000Z  60  105.0 //
2012-08-26T00:07:30.000Z  90  103.1 //
2012-08-26T00:22:30.000Z  90  104.5 //
2012-08-26T00:45:00.000Z  80  109.2 //
2012-08-26T01:37:30.000Z  90   89.9 //
2012-08-26T01:45:00.000Z  90   94.7 //
2012-08-26T01:52:30.000Z  90   96.7 //
2012-08-26T02:00:00.000Z  40  102.0 //
2012-08-26T02:07:30.000Z  90   99.9 //
2012-08-26T02:15:00.000Z  70  103.5 //
2012-08-26T02:22:30.000Z  70  108.0 //
2012-08-26T02:30:00.000Z  60  104.7 //
2012-08-26T02:37:30.000Z  90  109.3 //
2012-08-26T02:45:00.000Z  90  108.0 //
2012-08-26T02:52:30.000Z  90  109.1 //
2012-08-26T03:00:00.000Z  70  109.2 //
2012-08-26T03:07:30.000Z  90   93.9 //
2012-08-26T03:15:00.000Z  90  117.0 //
2012-08-26T03:22:30.000Z  90  119.1 //
2012-08-26T03:30:00.000Z  90  113.6 //
2012-08-26T04:15:00.000Z  90  127.1 //
2012-08-26T04:22:30.000Z  90  127.9 //
2012-08-26T04:45:00.000Z  70  115.0 //
2012-08-26T04:52:30.000Z  65  115.0 //
2012-08-26T14:22:30.000Z  60   92.0 //
2012-08-26T14:30:00.000Z  70  122.0 //
2012-08-26T14:45:00.000Z  70  112.6 //
2012-08-26T14:52:30.000Z  60  112.0 //
2012-08-26T15:00:00.000Z  40  110.6 //
2012-08-26T15:07:30.000Z  80  114.0 //
2012-08-26T15:15:00.000Z  60  112.3 //
2012-08-26T15:22:30.000Z  80  111.0 //
2012-08-26T15:30:00.000Z  80  110.0 //
2012-08-26T15:37:30.000Z  80  110.0 //
2012-08-26T15:45:00.000Z  80  109.0 //
2012-08-26T15:52:30.000Z  80  111.0 //
2012-08-26T16:00:00.000Z  80  109.0 //
2012-08-26T16:07:30.000Z  80  109.0 //
2012-08-26T16:22:30.000Z  80  106.0 //
2012-08-26T16:30:00.000Z  80  106.0 //
2012-08-26T16:37:30.000Z  40  102.1 //
2012-08-26T16:45:00.000Z  80  106.6 //
2012-08-26T16:52:30.000Z  80  104.0 //
2012-08-26T17:00:00.000Z  70  103.0 //
2012-08-26T17:07:30.000Z  80  101.9 //
2012-08-26T17:15:00.000Z  80  102.0 //
2012-08-26T17:22:30.000Z  60   99.0 //
2012-08-26T17:30:00.000Z  70  104.9 //
2012-08-26T17:37:30.000Z  60  100.0 //
2012-08-26T17:45:00.000Z  70  101.0 //
2012-08-26T17:52:30.000Z  70  101.0 //
2012-08-26T18:00:00.000Z  20  101.0 //
2012-08-26T18:07:30.000Z  60  100.0 //
2012-08-26T18:15:00.000Z  80   98.7 //
2012-08-26T18:22:30.000Z  80  103.0 //
2012-08-26T18:30:00.000Z  70   91.6 //
2012-08-26T20:07:30.000Z  65   97.0 //
2012-08-26T21:00:00.000Z  60  105.6 //
2012-08-26T21:07:30.000Z  70   88.3 //
2012-08-26T21:15:00.000Z  60   97.0 //
2012-08-26T21:22:30.000Z  70  101.0 //
2012-08-26T21:37:30.000Z  40  100.0 //
2012-08-26T21:45:00.000Z  60  100.0 //
2012-08-26T21:52:30.000Z  80  106.0 //
2012-08-26T22:00:00.000Z  80  102.0 //
2012-08-26T22:07:30.000Z  80  100.0 //
2012-08-26T22:15:00.000Z  70  104.8 //
2012-08-26T22:22:30.000Z  70   83.1 //
2012-08-26T22:30:00.000Z  40   97.0 //
2012-08-26T22:37:30.000Z  70   95.8 //
2012-08-26T22:45:00.000Z  70   94.3 //
2012-08-26T22:52:30.000Z  40   94.6 //
2012-08-26T23:00:00.000Z  60   95.5 //
2012-08-26T23:07:30.000Z  60   99.0 //
2012-08-26T23:15:00.000Z  60   99.0 //
2012-08-26T23:22:30.000Z  45   96.2 //
2012-08-26T23:37:30.000Z  80   94.3 //
2012-08-26T23:45:00.000Z  40   96.8 //
2012-08-26T23:52:30.000Z  80  102.0 //
2012-08-27T00:00:00.000Z  60   99.0 //
2012-08-27T00:07:30.000Z  80  101.0 //
2012-08-27T00:15:00.000Z  80   99.0 //
2012-08-27T00:22:30.000Z  80   99.1 //
2012-08-27T00:30:00.000Z  80  100.0 //
2012-08-27T00:37:30.000Z  70   97.1 //
2012-08-27T00:45:00.000Z  70  102.0 //
2012-08-27T00:52:30.000Z  80  100.0 //
2012-08-27T01:00:00.000Z  60  100.2 //
2012-08-27T01:07:30.000Z  80  103.1 //
2012-08-27T01:15:00.000Z  80   99.8 //
2012-08-27T01:22:30.000Z  70  101.4 //
2012-08-27T01:30:00.000Z   0  101.0 //
2012-08-27T01:37:30.000Z   0  104.0 //
2012-08-27T01:45:00.000Z  60  103.8 //
2012-08-27T01:52:30.000Z  80  106.0 //
2012-08-27T02:00:00.000Z  80  104.0 //
2012-08-27T02:15:00.000Z  80  101.0 //
2012-08-27T02:22:30.000Z  60  104.0 //
2012-08-27T02:30:00.000Z  60  106.3 //
2012-08-27T02:37:30.000Z  80  105.9 //
2012-08-27T02:45:00.000Z  80  107.0 //
2012-08-27T02:52:30.000Z  40  112.0 //
2012-08-27T03:00:00.000Z  80  105.4 //
2012-08-27T03:07:30.000Z  60  105.9 //
2012-08-27T03:15:00.000Z  80  108.0 //
2012-08-27T03:22:30.000Z  80  108.0 //
2012-08-27T03:30:00.000Z  80  105.8 //
2012-08-27T03:37:30.000Z  70  110.0 //
2012-08-27T03:52:30.000Z  40  111.0 //
2012-08-27T04:00:00.000Z  70  135.0 //
2012-08-27T04:15:00.000Z  40  134.0 //
2012-08-27T04:22:30.000Z  80  139.0 //
2012-08-27T04:30:00.000Z  80  130.1 //
2012-08-27T04:37:30.000Z  40  125.8 //
2012-08-27T04:45:00.000Z  60   86.8 //
2012-08-27T04:52:30.000Z  95   88.9 //
2012-08-27T13:45:00.000Z  40  114.5 //
2012-08-27T13:52:30.000Z  20  116.0 //
2012-08-27T14:15:00.000Z  40  104.0 //
2012-08-27T14:22:30.000Z  40  108.0 //
2012-08-27T14:30:00.000Z  70  108.0 //
2012-08-27T14:37:30.000Z  40  109.9 //
2012-08-27T14:45:00.000Z  70  119.7 //
2012-08-27T14:52:30.000Z  70  121.8 //
2012-08-27T15:00:00.000Z  40  121.9 //
2012-08-27T15:07:30.000Z  60  117.7 //
2012-08-27T15:15:00.000Z  70  116.0 //
2012-08-27T15:22:30.000Z  70  117.2 //
2012-08-27T15:30:00.000Z   0  108.6 //
2012-08-27T15:37:30.000Z  60  106.3 //
2012-08-27T15:45:00.000Z  60  103.3 //
2012-08-27T15:52:30.000Z  70   90.8 //
2012-08-27T16:00:00.000Z  70  105.5 //
2012-08-27T16:07:30.000Z  80  106.0 //
2012-08-27T16:15:00.000Z  45  106.0 //
2012-08-27T16:22:30.000Z  40  104.0 //
2012-08-27T16:30:00.000Z  40  103.0 //
2012-08-27T16:37:30.000Z  80  101.0 //
2012-08-27T16:45:00.000Z  40   99.8 //
2012-08-27T16:52:30.000Z  80  107.0 //
2012-08-27T17:00:00.000Z  40  102.0 //
2012-08-27T17:07:30.000Z  80  104.0 //
2012-08-27T17:15:00.000Z  70  103.0 //
2012-08-27T17:22:30.000Z  40  101.1 //
2012-08-27T17:30:00.000Z  80  105.8 //
2012-08-27T17:37:30.000Z  80  102.0 //
2012-08-27T17:52:30.000Z  90  104.0 //
2012-08-27T18:07:30.000Z  80  102.0 //
2012-08-27T18:15:00.000Z  90  100.0 //
2012-08-27T18:22:30.000Z  80   99.0 //
2012-08-27T18:30:00.000Z  80  101.0 //
2012-08-27T18:37:30.000Z  80  101.0 //
2012-08-27T18:45:00.000Z  90  106.6 //
2012-08-27T18:52:30.000Z  90  102.7 //
2012-08-27T19:00:00.000Z  80  100.0 //
2012-08-27T19:07:30.000Z  80  100.0 //
2012-08-27T19:15:00.000Z  80  101.0 //
2012-08-27T19:22:30.000Z  80  100.0 //
2012-08-27T19:30:00.000Z  60   99.0 //
2012-08-27T19:37:30.000Z  80   98.6 //
2012-08-27T19:45:00.000Z  80  100.0 //
2012-08-27T19:52:30.000Z  80   99.0 //
2012-08-27T20:00:00.000Z  60   95.9 //
2012-08-27T20:07:30.000Z  60   99.0 //
2012-08-27T20:15:00.000Z  40   99.0 //
2012-08-27T20:22:30.000Z  80   99.0 //
2012-08-27T20:30:00.000Z  40   99.0 //
2012-08-27T20:37:30.000Z  80  101.4 //
2012-08-27T20:45:00.000Z  60   98.0 //
2012-08-27T20:52:30.000Z  80  100.0 //
2012-08-27T21:00:00.000Z  40  100.0 //
2012-08-27T21:07:30.000Z  80  100.0 //
2012-08-27T21:15:00.000Z  70  100.0 //
2012-08-27T21:30:00.000Z  80  100.0 //
2012-08-27T21:37:30.000Z  80   99.0 //
2012-08-27T21:45:00.000Z  70   98.5 //
2012-08-27T21:52:30.000Z  80  100.1 //
2012-08-27T22:00:00.000Z  60  101.2 //
2012-08-27T22:07:30.000Z  80  102.0 //
2012-08-27T22:15:00.000Z  80  100.0 //
2012-08-27T22:22:30.000Z  90   99.0 //
2012-08-27T22:30:00.000Z  80  100.0 //
2012-08-27T22:37:30.000Z  70  101.0 //
2012-08-27T22:45:00.000Z  90   93.7 //
2012-08-27T22:52:30.000Z  90   99.0 //
2012-08-27T23:00:00.000Z  90  100.0 //
2012-08-27T23:07:30.000Z  80  101.0 //
2012-08-27T23:15:00.000Z  90   98.2 //
2012-08-27T23:22:30.000Z  70   98.5 //
2012-08-28T00:15:00.000Z  60  110.2 //
2012-08-28T00:30:00.000Z  90   98.0 //
2012-08-28T00:37:30.000Z  80  101.0 //
2012-08-28T00:52:30.000Z  90   90.0 //
2012-08-28T01:00:00.000Z  60   97.5 //
2012-08-28T01:07:30.000Z  80   98.0 //
2012-08-28T01:15:00.000Z  70  100.0 //
2012-08-28T01:22:30.000Z  90   99.0 //
2012-08-28T01:37:30.000Z  60   98.0 //
2012-08-28T01:45:00.000Z  90   98.0 //
2012-08-28T01:52:30.000Z  70   96.0 //
2012-08-28T02:00:00.000Z  80   88.6 //
2012-08-28T02:07:30.000Z  90   92.2 //
2012-08-28T02:15:00.000Z  60  107.0 //
2012-08-28T02:22:30.000Z  60  102.0 //
2012-08-28T02:30:00.000Z  40  100.5 //
2012-08-28T02:45:00.000Z  80  115.1 //
2012-08-28T02:52:30.000Z  40  113.0 //
2012-08-28T03:00:00.000Z  70  109.5 //
2012-08-28T03:07:30.000Z  40  117.8 //
2012-08-28T03:15:00.000Z  80  115.0 //
2012-08-28T03:22:30.000Z  60  116.4 //
2012-08-28T03:30:00.000Z  40  115.0 //
2012-08-28T03:37:30.000Z  40  111.3 //
2012-08-28T03:45:00.000Z  80  110.0 //
2012-08-28T03:52:30.000Z  70  116.6 //
2012-08-28T04:00:00.000Z  80  118.0 //
2012-08-28T04:07:30.000Z  80  119.0 //
2012-08-28T04:15:00.000Z  80  119.0 //
2012-08-28T04:22:30.000Z  40  118.0 //
2012-08-28T04:30:00.000Z  80  124.3 //
2012-08-28T04:37:30.000Z  80  129.0 //
2012-08-28T04:45:00.000Z  70  133.0 //
2012-08-28T13:45:00.000Z  70  122.8 //
2012-08-28T14:30:00.000Z  70  116.2 //
2012-08-28T14:37:30.000Z  70  112.6 //
2012-08-28T14:45:00.000Z  80  115.0 //
2012-08-28T14:52:30.000Z  40  116.0 //
2012-08-28T15:07:30.000Z  80  120.5 //
2012-08-28T15:15:00.000Z  70  115.7 //
2012-08-28T15:22:30.000Z  80  116.6 //
2012-08-28T15:30:00.000Z  80  113.0 //
2012-08-28T15:37:30.000Z  80  116.0 //
2012-08-28T15:45:00.000Z  60  111.5 //
